id,target
38731,0.07465969587651373
38732,0.02433142795937908
38733,0.020586831804009564
38734,0.0361943490967339
38735,0.19099824142989025
38736,0.021228653597823898
38737,0.04927509575569033
38738,0.054664661691409135
38739,0.04616043500372792
38740,0.014922297867681423
38741,0.10565104058524502
38742,0.03594975022802994
38743,0.005490054383927303
38744,0.0035011550008450672
38745,0.013914040426130803
38746,0.013341158982146632
38747,0.013629488034808743
38748,0.00542553316728037
38749,0.002903875101732287
38750,0.02033095760629938
38751,0.01588654948534406
38752,0.004643928312852346
38753,0.02718804004998046
38754,0.011050396266246851
38755,0.008540131245326998
38756,0.028278521191566937
38757,0.014190647354174349
38758,0.023606494451300065
38759,0.004658911962570415
38760,0.011937796404119272
38761,0.008210514617591666
38762,0.023965782578621565
38763,0.04261786445744615
38764,0.007533130989539419
38765,0.012660567556225905
38766,0.018500491692118644
38767,0.037811259491019655
38768,0.00786261792379118
38769,0.009575572998211924
38770,0.00627445022186258
38771,0.0363550480383059
38772,0.05963083213539683
38773,0.019499940785643363
38774,0.011631796676878149
38775,0.004191693314792393
38776,0.009538509936742729
38777,0.0423842641463224
38778,0.012502894998592482
38779,0.006094906221343458
38780,0.003235172384425931
38781,0.020657420844906276
38782,0.013814549471962494
38783,0.043764016445585474
38784,0.004341962975147811
38785,0.004724387010194886
38786,0.0751879843229794
38787,0.023073873147292524
38788,0.0070105481691065865
38789,0.007307478840977338
38790,0.005616807265103283
38791,0.04123858134266421
38792,0.022570036931797887
38793,0.10046078064159661
38794,0.006053713126733738
38795,0.013260122484565135
38796,0.02647733255034442
38797,0.01541393492156121
38798,0.011044420495148166
38799,0.01559119596311889
38800,0.03562123768425104
38801,0.00846056124190471
38802,0.05955777258143223
38803,0.003356100874132646
38804,0.006734832532112727
38805,0.011558484705246615
38806,0.08996963463867888
38807,0.028236012484020648
38808,0.0044563364011832
38809,0.007932690003922736
38810,0.010522935727403128
38811,0.03897698859223238
38812,0.015296601672024023
38813,0.00662522729820418
38814,0.0303656729411002
38815,0.12072750072882714
38816,0.037442707388234416
38817,0.004535022610523167
38818,0.010930043093537694
38819,0.00962000379789814
38820,0.004484982678397913
38821,0.12280540552795528
38822,0.016284377941153602
38823,0.08013128849013747
38824,0.03042872875397227
38825,0.008972017692765205
38826,0.004184400714791293
38827,0.01598072689405007
38828,0.019790436036860693
38829,0.032926669970046465
38830,0.004719879007258543
38831,0.021502457177359012
38832,0.02046552187179841
38833,0.0065441421848742715
38834,0.007307292403591315
38835,0.008053584378096076
38836,0.03824669171168793
38837,0.0041609490924554085
38838,0.012570831902361674
38839,0.022240827751026607
38840,0.05000644141501725
38841,0.05851785741083466
38842,0.022143550400738933
38843,0.0061525447648878625
38844,0.07749771935874546
38845,0.003912395038219369
38846,0.012053081885340959
38847,0.017509438883545694
38848,0.00906870170203931
38849,0.006425872907267637
38850,0.013847466427307118
38851,0.01005617603088014
38852,0.010914472864851067
38853,0.01923454930106974
38854,0.009645871553413945
38855,0.006937620686618135
38856,0.03993924748085392
38857,0.02443426016114827
38858,0.004546450843000761
38859,0.030694608616789704
38860,0.002902121597820793
38861,0.006955279691114633
38862,0.03931516570985747
38863,0.0217989381312273
38864,0.04339331113018369
38865,0.017941815882247882
38866,0.008789610029971062
38867,0.006384487016696881
38868,0.0027002272207181845
38869,0.020445674552636416
38870,0.04709696039959359
38871,0.008330583384765732
38872,0.053855004650575744
38873,0.007190516651319028
38874,0.014628108526239234
38875,0.005867002832730538
38876,0.0100478342296256
38877,0.0032275379281544703
38878,0.027130724598230738
38879,0.011444726316163471
38880,0.01319875646197674
38881,0.005957877335018616
38882,0.0038400974072935667
38883,0.005360658339416671
38884,0.007657804185492006
38885,0.01638477027336143
38886,0.0183025397928397
38887,0.0045239042749869755
38888,0.005235471837708633
38889,0.007245396129207201
38890,0.01232931345887778
38891,0.006624349870474876
38892,0.0398192162475803
38893,0.012913153016328702
38894,0.00832877555733875
38895,0.01421882346162948
38896,0.010605634368492236
38897,0.004547945608800155
38898,0.008824201655239948
38899,0.005102173237279944
38900,0.09445835531385736
38901,0.03613062291429722
38902,0.012627875775762304
38903,0.004973836483257048
38904,0.0031154363967900193
38905,0.00669531707581948
38906,0.0037981539397637532
38907,0.008551353309216685
38908,0.012374096610765817
38909,0.0689446189323992
38910,0.0026645492814731378
38911,0.027254101808647516
38912,0.006474266233571436
38913,0.006650024110773641
38914,0.010570031644580855
38915,0.019643596246801454
38916,0.035381414779962664
38917,0.003501615366096184
38918,0.04105868929108085
38919,0.05302207009797452
38920,0.002542674458275771
38921,0.016100173227938035
38922,0.029626781735485937
38923,0.009499441964236762
38924,0.04262694023640058
38925,0.010448972516440131
38926,0.10053117768172541
38927,0.017606416455111303
38928,0.00951580919423467
38929,0.008401722262898589
38930,0.004893339046062059
38931,0.004225434233098096
38932,0.011591796146768286
38933,0.008963077510867569
38934,0.007707532042378942
38935,0.008146045992121882
38936,0.006971503417888759
38937,0.009975475485522821
38938,0.004661442243285958
38939,0.00407754954213397
38940,0.050367402633543126
38941,0.005839378784125157
38942,0.009158282861339476
38943,0.0389376035805768
38944,0.007472394683367979
38945,0.03876362676110725
38946,0.009438375009646425
38947,0.007552373445904391
38948,0.023431903209787733
38949,0.004596950431600715
38950,0.006621499387310962
38951,0.05533362860212471
38952,0.0162020957326188
38953,0.009252648412596418
38954,0.03510737430238047
38955,0.0032324235108317887
38956,0.006082008301210726
38957,0.011522819805028008
38958,0.006700120045688442
38959,0.005866366732918351
38960,0.0062362062495616806
38961,0.043580226769523625
38962,0.04782190671339185
38963,0.00621652139461336
38964,0.022599457520691157
38965,0.009449812771620417
38966,0.04351059385210127
38967,0.014381956040556747
38968,0.007505869979858667
38969,0.002710875219047199
38970,0.005032562984272794
38971,0.006448332731728966
38972,0.02700481346424162
38973,0.02220106591582137
38974,0.0029992663173373357
38975,0.007385836342047869
38976,0.01021295388022608
38977,0.005673489937170312
38978,0.01621540019402383
38979,0.014774158281588581
38980,0.008418474573908421
38981,0.005161596175494476
38982,0.06714161029914649
38983,0.015923330858501457
38984,0.0061890316831414716
38985,0.002909855828959209
38986,0.006504112078259133
38987,0.004070074602143606
38988,0.008886967154997481
38989,0.003809489834281564
38990,0.009925941834723008
38991,0.01574267011367414
38992,0.048615771471317466
38993,0.0047543474682793276
38994,0.004681104176053909
38995,0.01118364146262225
38996,0.0032103390049758305
38997,0.042178879627467164
38998,0.0038683302965770976
38999,0.038229461383231585
39000,0.06585639859823066
39001,0.03572125787211952
39002,0.052035971647324236
39003,0.014133332028394585
39004,0.048437119810827156
39005,0.00617450851903336
39006,0.012573724130022007
39007,0.07851409573101491
39008,0.04855257390200066
39009,0.006216174161990178
39010,0.006022311123943149
39011,0.008357123530205731
39012,0.008831329932376519
39013,0.034237511123743375
39014,0.00569752156310424
39015,0.05624653758441833
39016,0.04940683505682363
39017,0.0222235171550561
39018,0.008080354889730926
39019,0.012742226677546336
39020,0.05210847265459845
39021,0.006145231957827563
39022,0.006849335115483505
39023,0.09619857945408433
39024,0.017058742633440874
39025,0.003376819750407825
39026,0.034208649993230415
39027,0.005764657976809101
39028,0.00640851189922875
39029,0.00458609087606795
39030,0.018023894341618923
39031,0.06911646407050959
39032,0.055252484218531454
39033,0.036048653278249326
39034,0.0190159184226724
39035,0.019042185169081623
39036,0.003295439112286028
39037,0.031134775747010054
39038,0.003711369625566412
39039,0.10014312545198797
39040,0.05425510468509104
39041,0.019778091093231503
39042,0.03817682485045801
39043,0.02029601420588259
39044,0.12452539590654325
39045,0.005490157992473524
39046,0.021680180332750338
39047,0.035455049053470584
39048,0.02185552970624016
39049,0.0034855879946524095
39050,0.003395396953351491
39051,0.005232925532736063
39052,0.01049814618619109
39053,0.09332919947743719
39054,0.006497275880258186
39055,0.006126939227586227
39056,0.008635318201708283
39057,0.0056183265900513705
39058,0.004678233428075362
39059,0.0076376845738893705
39060,0.11801307794484095
39061,0.022030630713607214
39062,0.04248907451711151
39063,0.0035094449357193345
39064,0.013026016530936137
39065,0.004682440677969609
39066,0.004634894584897263
39067,0.007375928307776236
39068,0.006593204442732708
39069,0.004158602778848069
39070,0.03267830377707628
39071,0.0030622429241787385
39072,0.006104127930076016
39073,0.04673802461569408
39074,0.014879290735120426
39075,0.007150427397539638
39076,0.06620462056897866
39077,0.004952125075501551
39078,0.012534179201855162
39079,0.00491667064312268
39080,0.043354668102643115
39081,0.02495755754725171
39082,0.007549679070048862
39083,0.004058182007831206
39084,0.004948092317505812
39085,0.09287958621085159
39086,0.017677339450223636
39087,0.0066197381339234635
39088,0.04189212384082975
39089,0.0046650750876043425
39090,0.024296440431573835
39091,0.021785473115068257
39092,0.003987709796956556
39093,0.0037523909442206903
39094,0.02773590328066395
39095,0.01780389473385855
39096,0.059306358228075846
39097,0.018962977988616434
39098,0.016710373290496235
39099,0.022862095272649947
39100,0.009382170436699382
39101,0.013525081032751
39102,0.007920832896442563
39103,0.023295505545676734
39104,0.009817175621307178
39105,0.13139709027689683
39106,0.02052662047503108
39107,0.009544761900420272
39108,0.03963523185585683
39109,0.004797621635957042
39110,0.017055559641222642
39111,0.014327190921193484
39112,0.004510916532153502
39113,0.024163152332600094
39114,0.014316406214715327
39115,0.020715583870880395
39116,0.0035644297869667973
39117,0.006355783960845349
39118,0.15150570684644313
39119,0.009737188325013505
39120,0.026716572566716407
39121,0.0028260421260589484
39122,0.06251544628938781
39123,0.0422975650333619
39124,0.10695879093970057
39125,0.010176057904330673
39126,0.005214710440524625
39127,0.042065201618776395
39128,0.012637118684017274
39129,0.01093769185636634
39130,0.006411183628907951
39131,0.011787731972624222
39132,0.002937712719127414
39133,0.01016382513591302
39134,0.009705436504864025
39135,0.005253141572991633
39136,0.020104162919014675
39137,0.004687398264358197
39138,0.01389903918721407
39139,0.004318064815079044
39140,0.004728174931242759
39141,0.04772036967637087
39142,0.004423822558645127
39143,0.003986055709481647
39144,0.002963048963675967
39145,0.02749255032956899
39146,0.0095548125928009
39147,0.006454170808397628
39148,0.04431183757692963
39149,0.006311917187933569
39150,0.01199950407420014
39151,0.0033761422218216187
39152,0.018177288886469252
39153,0.03214102562308378
39154,0.056890412157908715
39155,0.037589866417437424
39156,0.004221157527046971
39157,0.004010328316061869
39158,0.005568267452284052
39159,0.004917228211947929
39160,0.009854022560986686
39161,0.06119362855979516
39162,0.02098975066644457
39163,0.006218446118702595
39164,0.018742669237416992
39165,0.006239197770566441
39166,0.01026880904690778
39167,0.0048356746893534796
39168,0.039935956094575134
39169,0.007286704683964688
39170,0.025337354340914116
39171,0.021950433081722436
39172,0.0038564136752357613
39173,0.004506740832499334
39174,0.017859204933313555
39175,0.06638197961622436
39176,0.0038035301518705416
39177,0.0038759921862417447
39178,0.0021429324711699877
39179,0.01527161276398517
39180,0.00573161314652013
39181,0.004722369340915382
39182,0.0029606583352874112
39183,0.012898848746455666
39184,0.006745664427319056
39185,0.00714385936503228
39186,0.007416240285287063
39187,0.018083297523850354
39188,0.029057028773275383
39189,0.006187159857643256
39190,0.02297199896159913
39191,0.015044695713857682
39192,0.027336661937310325
39193,0.002879493722902631
39194,0.039053547478076385
39195,0.005883766324080017
39196,0.022938779774887764
39197,0.018326752351376114
39198,0.01083766772328755
39199,0.002687126930234009
39200,0.04590225979820412
39201,0.06296383155545568
39202,0.026931334531011618
39203,0.006823022333146502
39204,0.09226256675096639
39205,0.09987964902066059
39206,0.004857911025569704
39207,0.012170334719545229
39208,0.04689689635850617
39209,0.030519602693676595
39210,0.016483205270123116
39211,0.004337708331749523
39212,0.07059494450375207
39213,0.033675670846900034
39214,0.0219609454532864
39215,0.01101582996034387
39216,0.006244328518790314
39217,0.01783154972364589
39218,0.023672418446751144
39219,0.011647841476883936
39220,0.30361219196255324
39221,0.006380191064520287
39222,0.00438425564038254
39223,0.016259363307207647
39224,0.05509941668533791
39225,0.01665687815556334
39226,0.10124702211609046
39227,0.006658161383413694
39228,0.0052737062608223615
39229,0.026263152321162237
39230,0.022163671701075072
39231,0.010975741599017945
39232,0.004286446728173054
39233,0.007989638765152155
39234,0.017673288645088592
39235,0.004464962164412523
39236,0.05717980450572049
39237,0.034472959901424426
39238,0.003514221734839191
39239,0.032089795761311386
39240,0.022410322428919348
39241,0.013685099902776405
39242,0.005895922546512779
39243,0.020589034999601942
39244,0.020457221741850228
39245,0.0162998820253666
39246,0.007070722205027452
39247,0.027981526387834774
39248,0.04385759464046214
39249,0.02561018930711514
39250,0.011238620203348341
39251,0.010172127138649593
39252,0.006843856463299138
39253,0.05250405318651566
39254,0.014544714207672737
39255,0.012472633474183046
39256,0.02961972519159765
39257,0.03411294564589688
39258,0.016134131596085753
39259,0.04039444204520724
39260,0.009272234048956503
39261,0.01617232980130506
39262,0.0051036403341832345
39263,0.012482087952698732
39264,0.033504788592862475
39265,0.032541935647792494
39266,0.003992350155598377
39267,0.03823194612909756
39268,0.02635247723381613
39269,0.012675103696699355
39270,0.04491524231299852
39271,0.003727558936906691
39272,0.02145580252175297
39273,0.005257541465291071
39274,0.0067234384954051995
39275,0.011518275043042007
39276,0.03435777856487829
39277,0.003855541656149038
39278,0.011693575519155881
39279,0.006909148685166014
39280,0.006660079898761798
39281,0.0025690294456221746
39282,0.004761318711553299
39283,0.004611098040572285
39284,0.01034132095344364
39285,0.048205028585706064
39286,0.08443049957941247
39287,0.02273380241004719
39288,0.04019779110373093
39289,0.050396730621657206
39290,0.004874134684669424
39291,0.06339794588920376
39292,0.009463457530348414
39293,0.011884886473228209
39294,0.012807940175640506
39295,0.012262680707386765
39296,0.008051755809203049
39297,0.009189666573713668
39298,0.025261760165088208
39299,0.0059863172148403275
39300,0.0034236036419370438
39301,0.0037281449395890403
39302,0.00820408476219165
39303,0.01164596216798081
39304,0.01050909161673951
39305,0.007004851500650458
39306,0.0024658048184211107
39307,0.07721336475376835
39308,0.018227236374295002
39309,0.01199309425109684
39310,0.00709305681372598
39311,0.008451088036754494
39312,0.01712273503301549
39313,0.011275609314663327
39314,0.0028659682458410506
39315,0.01371412695277165
39316,0.024105505834017996
39317,0.00626172184809783
39318,0.004462903472501601
39319,0.02904614501999049
39320,0.004429852138963011
39321,0.005704506087536843
39322,0.007562561560128404
39323,0.028092691556563444
39324,0.0035864822297144994
39325,0.022957803329102744
39326,0.007261683465466956
39327,0.007327213141595699
39328,0.027338906892383313
39329,0.030346573895167515
39330,0.009811336467087243
39331,0.0036713239490836548
39332,0.002735524697356958
39333,0.018712131799395425
39334,0.007832144550094847
39335,0.014318627633826379
39336,0.026779780205582963
39337,0.007112923931551955
39338,0.056834217697216895
39339,0.006904666373630741
39340,0.048160493528400836
39341,0.007997830135641577
39342,0.05745473703759591
39343,0.011278385873476907
39344,0.07711132589909307
39345,0.021922379464882822
39346,0.02218048231729573
39347,0.00789123410416226
39348,0.03367261220703818
39349,0.0038878496888491297
39350,0.03572955956584138
39351,0.006285586658588703
39352,0.02508174508243603
39353,0.05098182446825013
39354,0.043873837996778846
39355,0.015333364907608253
39356,0.04461999833996769
39357,0.01727765793120486
39358,0.010627940428979937
39359,0.05223022101219865
39360,0.023854748169222745
39361,0.004191363528565021
39362,0.03768297182749265
39363,0.008759048875811339
39364,0.016344002130216705
39365,0.0026805835497777882
39366,0.009344393359075165
39367,0.004330908078334266
39368,0.011210592811002743
39369,0.015337812310104981
39370,0.011411100467652438
39371,0.005298673721235018
39372,0.01921564050791733
39373,0.019917439117065023
39374,0.12053992823583477
39375,0.0038050711992652763
39376,0.02190569752605555
39377,0.005833031458783151
39378,0.010504024395360367
39379,0.018166744749664784
39380,0.013096770100311673
39381,0.024974888737012535
39382,0.012527822543440759
39383,0.004228421120566815
39384,0.004503362734812643
39385,0.02248565797040945
39386,0.00816061720512274
39387,0.016967332096495837
39388,0.010070005126653694
39389,0.0325796396918464
39390,0.006654978724512778
39391,0.010184321493507398
39392,0.054744451160514504
39393,0.031929602402140884
39394,0.007823473508853719
39395,0.0907922809615078
39396,0.00301867650921495
39397,0.093044479011476
39398,0.012983415488102739
39399,0.18017082237339252
39400,0.012138647849376495
39401,0.06107340008828429
39402,0.04460032965489321
39403,0.010594383203511559
39404,0.01972834050783105
39405,0.015736160013794267
39406,0.04591289621626339
39407,0.009284383141882286
39408,0.010831769630782745
39409,0.002411744342021322
39410,0.005333540898454311
39411,0.004744802366230861
39412,0.047985320743253665
39413,0.0122413691649326
39414,0.004802843453120086
39415,0.07210784050857766
39416,0.09088687684438665
39417,0.022075349710973826
39418,0.005385599261073523
39419,0.012761800728717734
39420,0.003930966175637052
39421,0.0035255654183954637
39422,0.00878017418140585
39423,0.06858023966036703
39424,0.03593908045690531
39425,0.01126179472733857
39426,0.007082063442389544
39427,0.02696572728230136
39428,0.025323472658225002
39429,0.02316467042710221
39430,0.0058897543715075995
39431,0.0032627103911682014
39432,0.012857583995013086
39433,0.0032148931333589735
39434,0.01511327846794827
39435,0.035248328724662346
39436,0.0036452185493919356
39437,0.0035596491382176277
39438,0.0057193262601788475
39439,0.007409274073200263
39440,0.03946087674139843
39441,0.007539077997913594
39442,0.0043176480716427745
39443,0.029532590134332272
39444,0.006792633339250943
39445,0.003029964178109092
39446,0.03532784789701154
39447,0.007554799357549381
39448,0.015192601234253148
39449,0.004859114816231493
39450,0.009264363437486961
39451,0.012242423309775197
39452,0.02160996428231855
39453,0.016574536407996634
39454,0.008449468455561637
39455,0.008803028111164467
39456,0.013171487535380066
39457,0.004080637426457377
39458,0.0040170827916751976
39459,0.05305274411650011
39460,0.00455909526361771
39461,0.01744961113989967
39462,0.010060272712831884
39463,0.004633464666730657
39464,0.03186846834256771
39465,0.010323540488888325
39466,0.022248142241958313
39467,0.004018870767203443
39468,0.019701315076317845
39469,0.005941687448085756
39470,0.004224342041413215
39471,0.003685366163092087
39472,0.07631107607325967
39473,0.03503088746735579
39474,0.03556049399606985
39475,0.23516668092680934
39476,0.13485493376472285
39477,0.0560614595991007
39478,0.03587285771292068
39479,0.009602441911452698
39480,0.036962962677974824
39481,0.036176852511254305
39482,0.0534005489442655
39483,0.04464311755093097
39484,0.02785037775433409
39485,0.07230892764150829
39486,0.07327699868110343
39487,0.03168554408986235
39488,0.09038688150543717
39489,0.030445840115615158
39490,0.04909183798054679
39491,0.013876701050390416
39492,0.00375083407920803
39493,0.009953807600006975
39494,0.003137298909360753
39495,0.024559253724483327
39496,0.006389086939686542
39497,0.011512661893131902
39498,0.05756106362374116
39499,0.004724930999216223
39500,0.0352352437842062
39501,0.006613524865736541
39502,0.034710045799699454
39503,0.02749968147673652
39504,0.008651139694681828
39505,0.036183112207422624
39506,0.006891530876721303
39507,0.0042085522315301336
39508,0.025709020459038393
39509,0.008058761382059947
39510,0.021471260029678356
39511,0.005591863055717056
39512,0.007704108651183557
39513,0.004642614944439761
39514,0.007443462177317821
39515,0.0036958382873411443
39516,0.0384161196279594
39517,0.008293530311725575
39518,0.0044300433099037665
39519,0.007918809167783694
39520,0.004958161051881988
39521,0.01717699589614727
39522,0.012606457920456256
39523,0.10148238896191819
39524,0.030268890907343783
39525,0.013722179990292934
39526,0.0036745271030498997
39527,0.08548290291873706
39528,0.007940493977511752
39529,0.002654750770353066
39530,0.010376393756104278
39531,0.04104174617909037
39532,0.1723113391054495
39533,0.005740406529317611
39534,0.0071245756145043426
39535,0.013824216953894915
39536,0.016694083402180225
39537,0.004988017945764511
39538,0.007268457689236894
39539,0.040134392612400656
39540,0.004813318374269389
39541,0.012500465198018045
39542,0.009466975871934668
39543,0.02589823416477972
39544,0.007218921330447846
39545,0.005715323024189945
39546,0.018847011890897374
39547,0.0033658491034886362
39548,0.03971630805762196
39549,0.008091208285139666
39550,0.029027114651973506
39551,0.02808025413874047
39552,0.008310115416809184
39553,0.005868760943386338
39554,0.027389089907966298
39555,0.016977142152656173
39556,0.009689887118197366
39557,0.03465752446988906
39558,0.0036784290082458424
39559,0.010656936958968922
39560,0.009005172789895361
39561,0.08201363281263131
39562,0.007993793072475277
39563,0.007975043358704009
39564,0.018002473566972366
39565,0.006984865719398921
39566,0.007285804339514488
39567,0.003762548127869927
39568,0.043278812928737136
39569,0.23198388829872688
39570,0.004613275650786267
39571,0.00977164690747923
39572,0.08556998854425699
39573,0.008291100781459091
39574,0.004726123560309092
39575,0.009674934653390964
39576,0.027594280982305038
39577,0.004304480528446003
39578,0.004256543134356771
39579,0.00744481252945163
39580,0.0024503204527971363
39581,0.0058715648826292615
39582,0.00563883510602603
39583,0.004973231606909428
39584,0.003936935696395925
39585,0.0027821310521975334
39586,0.0388947205038041
39587,0.07903975168914532
39588,0.02002594522385051
39589,0.030049879595622896
39590,0.010028539381203868
39591,0.08955921797070242
39592,0.006503881247265801
39593,0.019729593761610684
39594,0.044919296839807187
39595,0.003565485001329027
39596,0.014967051499912553
39597,0.011327947822621571
39598,0.00972298596340125
39599,0.00507894242193021
39600,0.00537404427980875
39601,0.00589024294979921
39602,0.014293183604848787
39603,0.018760831934205895
39604,0.003200121782423056
39605,0.014877965331665976
39606,0.0053716258635679755
39607,0.016158944918209083
39608,0.008768792114516893
39609,0.020187637936828356
39610,0.011589581915068493
39611,0.05328638632455183
39612,0.0148139617308846
39613,0.021260684520524268
39614,0.00422886469800331
39615,0.013748108917388074
39616,0.0029189446961358444
39617,0.00518604949097992
39618,0.01733604128026458
39619,0.005300192132394638
39620,0.011569071663132386
39621,0.06910198405683435
39622,0.003671590375560273
39623,0.014923628815024475
39624,0.013710878931476845
39625,0.014395216724954954
39626,0.00533760629365229
39627,0.01224273424007181
39628,0.0051722626992063295
39629,0.008207881733064915
39630,0.1210419435568898
39631,0.06163084283151268
39632,0.06285267472237441
39633,0.005420752034988894
39634,0.008379912920764196
39635,0.029096257813539295
39636,0.03464993315709702
39637,0.026751143984201704
39638,0.10142867498939978
39639,0.03509234172166235
39640,0.06741239213923361
39641,0.04931678906693558
39642,0.004531468058786135
39643,0.013679411394876086
39644,0.025118690540188147
39645,0.028236730923236048
39646,0.03510120348834433
39647,0.06364488494608574
39648,0.033802056269397515
39649,0.01092653010556269
39650,0.04011237489335241
39651,0.004814414545578602
39652,0.027185491518451788
39653,0.0030913957471389907
39654,0.00297671159469312
39655,0.011532260783730172
39656,0.00886255600449152
39657,0.00397558227694096
39658,0.015591555067253913
39659,0.003988640404246469
39660,0.005326500763050419
39661,0.010445001635041857
39662,0.02810513169369352
39663,0.011304842165361447
39664,0.004885117845406525
39665,0.01324128790131176
39666,0.05087499455735666
39667,0.019513070792428852
39668,0.0036074088007252134
39669,0.005792390902323945
39670,0.05524960723710805
39671,0.012177241205848555
39672,0.008313615808729222
39673,0.00413246723258293
39674,0.0161253817302727
39675,0.002820493765900744
39676,0.01573733136620068
39677,0.03100136429990936
39678,0.0030924914288432887
39679,0.007063610341578506
39680,0.02112399484714356
39681,0.033018773085039414
39682,0.0071563568922269035
39683,0.004550224391564595
39684,0.0322264776169812
39685,0.0034534409999961687
39686,0.026280535283172018
39687,0.032177279361512476
39688,0.013296123377080358
39689,0.01345133140725127
39690,0.01694048765069755
39691,0.004825281726969196
39692,0.012532467358922413
39693,0.005439544667428388
39694,0.06195586047856276
39695,0.005738724932796121
39696,0.0363369339933274
39697,0.009133609132164733
39698,0.005052687653539745
39699,0.005978071671026869
39700,0.01740634648052822
39701,0.11946953511974447
39702,0.010024399189048816
39703,0.008231680729397745
39704,0.045911340296260345
39705,0.0045928508881254325
39706,0.0054917360231443255
39707,0.007119613520355154
39708,0.006179719837633071
39709,0.0715635312876
39710,0.01769333929587415
39711,0.03593940605825724
39712,0.006207769802904604
39713,0.027724186861057012
39714,0.036033940844557015
39715,0.008789178036245631
39716,0.06607360870812747
39717,0.004396579634292757
39718,0.0033202018021480767
39719,0.003823374301407534
39720,0.018796615269607474
39721,0.008757455147628192
39722,0.010923795561966864
39723,0.027164002379676574
39724,0.005518720528150281
39725,0.009148409916054923
39726,0.004200263824895899
39727,0.04157523443919037
39728,0.002476070697578673
39729,0.01509690665118437
39730,0.004743862016961702
39731,0.06922109296308876
39732,0.010589047196290655
39733,0.004114601611276288
39734,0.03985299941483953
39735,0.015528492653111781
39736,0.045389689541986175
39737,0.03432588938680534
39738,0.02093397430659018
39739,0.026059496344159612
39740,0.037886797071090245
39741,0.006588575349985094
39742,0.10078040487003748
39743,0.002802105021360396
39744,0.010224138640122431
39745,0.023726368177214047
39746,0.003313939317084603
39747,0.01622376357232996
39748,0.003330413587807228
39749,0.004883020475311166
39750,0.01878973519293352
39751,0.006414773484769264
39752,0.011216817330413124
39753,0.021557895089623465
39754,0.036157867576021935
39755,0.025578283298588002
39756,0.04355393480971177
39757,0.02271786074012016
39758,0.009156894056467493
39759,0.004396093069855845
39760,0.006542202691736907
39761,0.03802645172649627
39762,0.030470219204040062
39763,0.022708803648867182
39764,0.004094659276522315
39765,0.003192565262114713
39766,0.004492413543373976
39767,0.024076968917848565
39768,0.05285523730062935
39769,0.010286640280842911
39770,0.1100995236919246
39771,0.04142972703849377
39772,0.005789687423430516
39773,0.007816391905671339
39774,0.035869208651429944
39775,0.013855833358041266
39776,0.008236130788450317
39777,0.027734266903468516
39778,0.003514558763705118
39779,0.005136030668195814
39780,0.023103699825909412
39781,0.008233652830779703
39782,0.04776415841372556
39783,0.006442325354559353
39784,0.011981263550911805
39785,0.016163098338140083
39786,0.016280809466472305
39787,0.04191664464214107
39788,0.02143306445026007
39789,0.029800830436530912
39790,0.019335704834351465
39791,0.012636953607832594
39792,0.008236950879650758
39793,0.050916243450775216
39794,0.03589696457470075
39795,0.16465222876919083
39796,0.04632859834075464
39797,0.004131118067200418
39798,0.02797550524854913
